100 20 0.9
18 52 65 103.75
18 53 66 103.49
18 54 67 108.08
18 55 68 106.58
18 56 69 104.00
18 57 70 106.41
18 58 71 100.96
18 59 72 96.55
18 60 73 110.55
18 61 74 109.64
18 62 75 103.73
18 63 76 107.32
18 64 77 101.91
18 65 78 98.75
18 66 79 99.17
18 67 80 105.86
18 68 81 101.10
18 69 82 101.64
18 70 83 103.36
18 71 84 91.87
18 72 85 94.14
18 73 86 92.35
18 74 87 84.29
18 75 88 82.74
18 76 89 83.18
18 77 90 85.13
18 78 91 88.93
18 79 92 88.03
18 80 93 87.96
18 81 94 82.30
18 82 95 98.41
18 83 96 90.83
18 84 97 107.19
18 85 98 95.43
18 86 99 98.11
18 87 100 101.22
18 1 15 117.10
18 2 16 112.76
18 3 17 107.32
18 4 18 103.30
18 5 19 107.34
18 6 20 110.21
18 7 21 110.54
18 8 22 102.66
18 9 23 108.99
18 10 24 103.03
18 11 25 106.99
18 12 26 100.55
18 13 27 104.02
18 14 28 104.44
18 15 29 104.62
18 16 30 110.81
18 17 31 114.05
18 18 32 107.50
18 19 33 101.39
18 20 34 105.96
18 21 35 103.27
18 22 36 94.56
18 23 37 98.96
18 24 38 97.63
18 25 39 98.77
18 26 40 103.06
18 27 41 97.83
18 28 42 92.11
18 29 43 97.20
18 30 44 102.57
18 31 45 101.63
18 32 46 96.73
18 33 47 96.91
18 34 48 95.16
18 35 49 102.79
18 36 50 98.41
18 37 51 102.12
18 38 52 107.14
18 39 53 110.20
18 40 54 110.96
18 41 55 110.72
18 42 56 115.30
18 43 57 113.53
18 44 58 115.88
18 45 59 113.80
18 46 60 112.49
18 47 61 114.62
18 48 62 114.66
18 49 63 116.77
18 50 64 114.96
18 51 65 105.39
18 52 66 108.06
18 53 67 108.33
18 54 68 109.85
18 55 69 110.43
18 56 70 108.91
18 57 71 113.28
18 58 72 101.96
18 59 73 110.82
18 60 74 112.89
18 61 75 117.03
18 62 76 109.43
18 63 77 111.73
18 64 78 106.27
18 65 79 102.67
18 66 80 106.27
18 67 81 108.30
18 68 82 107.99
18 69 83 103.81
18 70 84 105.70
18 71 85 94.64
18 72 86 96.56
18 73 87 94.75
18 74 88 86.79
18 75 89 83.96
18 76 90 89.62
18 77 91 94.75
18 78 92 94.15
18 79 93 89.15
18 80 94 94.09
18 81 95 99.05
18 82 96 101.17
18 83 97 110.09
18 84 98 109.28
18 85 99 101.11
18 86 100 104.18
18 1 16 123.92
18 2 17 115.09
18 3 18 114.07
18 4 19 115.72
18 5 20 123.98
18 6 21 113.33
18 7 22 110.99
18 8 23 111.32
18 9 24 110.08
18 10 25 113.83
18 11 26 108.76
18 12 27 107.77
18 13 28 112.69
18 14 29 105.27
18 15 30 121.34
18 16 31 117.03
18 17 32 116.35
18 18 33 110.40
18 19 34 110.25
18 20 35 107.19
18 21 36 105.45
18 22 37 101.72
18 23 38 101.16
18 24 39 99.57
18 25 40 106.59
18 26 41 107.27
18 27 42 102.44
18 28 43 104.32
18 29 44 104.85
18 30 45 109.10
18 31 46 104.76
18 32 47 97.20
18 33 48 101.14
18 34 49 105.35
18 35 50 106.37
18 36 51 105.34
18 37 52 109.32
18 38 53 114.90
18 39 54 111.49
18 40 55 113.78
18 41 56 120.14
18 42 57 117.92
18 43 58 116.87
18 44 59 117.19
18 45 60 117.24
18 46 61 123.88
18 47 62 115.60
18 48 63 124.85
18 49 64 122.78
18 50 65 120.45
18 51 66 112.17
18 52 67 116.39
18 53 68 117.27
18 54 69 116.03
18 55 70 111.66
18 56 71 115.06
18 57 72 119.36
18 58 73 112.52
18 59 74 122.10
18 60 75 121.87
18 61 76 120.24
18 62 77 113.48
18 63 78 115.70
18 64 79 106.79
18 65 80 113.51
18 66 81 112.16
18 67 82 108.43
18 68 83 109.82
18 69 84 108.00
18 70 85 107.40
18 71 86 103.90
18 72 87 97.91
18 73 88 96.99
18 74 89 92.06
18 75 90 94.03
18 76 91 97.90
18 77 92 100.28
18 78 93 97.93
18 79 94 95.61
18 80 95 104.58
18 81 96 102.57
18 82 97 114.50
18 83 98 111.10
18 84 99 114.89
18 85 100 110.85
18 1 17 131.36
18 2 18 118.12
18 3 19 119.01
18 4 20 134.32
18 5 21 128.16
18 6 22 122.39
18 7 23 119.51
18 8 24 112.71
18 9 25 119.79
18 10 26 116.21
18 11 27 118.62
18 12 28 114.98
18 13 29 119.66
18 14 30 122.93
18 15 31 123.50
18 16 32 122.09
18 17 33 120.49
18 18 34 115.61
18 19 35 114.55
18 20 36 113.56
18 21 37 114.74
18 22 38 112.83
18 23 39 105.69
18 24 40 107.05
18 25 41 110.43
18 26 42 110.95
18 27 43 104.95
18 28 44 107.80
18 29 45 114.82
18 30 46 111.78
18 31 47 104.93
18 32 48 111.11
18 33 49 108.51
18 34 50 115.16
18 35 51 107.37
18 36 52 116.57
18 37 53 121.65
18 38 54 119.71
18 39 55 119.32
18 40 56 120.19
18 41 57 128.31
18 42 58 125.21
18 43 59 123.58
18 44 60 126.24
18 45 61 123.89
18 46 62 127.92
18 47 63 125.63
18 48 64 124.93
18 49 65 127.27
18 50 66 124.37
18 51 67 121.91
18 52 68 124.09
18 53 69 123.29
18 54 70 117.74
18 55 71 122.45
18 56 72 123.08
18 57 73 123.28
18 58 74 124.80
18 59 75 123.21
18 60 76 130.31
18 61 77 130.28
18 62 78 119.85
18 63 79 116.60
18 64 80 115.34
18 65 81 119.88
18 66 82 115.31
18 67 83 113.85
18 68 84 115.65
18 69 85 112.03
18 70 86 115.58
18 71 87 107.66
18 72 88 105.94
18 73 89 105.11
18 74 90 96.09
18 75 91 103.22
18 76 92 102.10
18 77 93 101.01
18 78 94 100.06
18 79 95 106.34
18 80 96 106.10
18 81 97 120.27
18 82 98 116.62
18 83 99 115.47
18 84 100 118.27
18 1 18 135.28
18 2 19 127.91
18 3 20 138.31
18 4 21 136.77
18 5 22 139.58
18 6 23 131.82
18 7 24 123.71
18 8 25 124.02
18 9 26 120.58
18 10 27 120.11
18 11 28 119.33
18 12 29 120.78
18 13 30 131.41
18 14 31 124.90
18 15 32 129.87
18 16 33 124.86
18 17 34 124.25
18 18 35 116.91
18 19 36 117.15
18 20 37 117.62
18 21 38 116.79
18 22 39 114.40
18 23 40 115.34
18 24 41 112.66
18 25 42 114.51
18 26 43 111.16
18 27 44 117.43
18 28 45 118.34
18 29 46 116.17
18 30 47 115.77
18 31 48 115.49
18 32 49 111.25
18 33 50 116.35
18 34 51 115.50
18 35 52 119.29
18 36 53 122.94
18 37 54 125.42
18 38 55 125.00
18 39 56 126.16
18 40 57 133.37
18 41 58 128.39
18 42 59 125.99
18 43 60 132.56
18 44 61 129.69
18 45 62 128.36
18 46 63 128.71
18 47 64 127.73
18 48 65 129.12
18 49 66 131.46
18 50 67 135.45
18 51 68 130.10
18 52 69 127.72
18 53 70 128.57
18 54 71 124.84
18 55 72 124.98
18 56 73 136.33
18 57 74 128.99
18 58 75 130.31
18 59 76 131.02
18 60 77 136.23
18 61 78 131.34
18 62 79 121.62
18 63 80 125.48
18 64 81 122.69
18 65 82 125.30
18 66 83 117.65
18 67 84 121.88
18 68 85 117.26
18 69 86 116.00
18 70 87 120.39
18 71 88 109.72
18 72 89 105.98
18 73 90 110.39
18 74 91 111.43
18 75 92 104.30
18 76 93 106.84
18 77 94 102.66
18 78 95 116.20
18 79 96 108.34
18 80 97 121.57
18 81 98 123.75
18 82 99 119.49
18 83 100 123.82
18 1 19 143.10
18 2 20 138.67
18 3 21 139.23
18 4 22 142.68
18 5 23 145.73
18 6 24 134.66
18 7 25 126.32
18 8 26 128.30
18 9 27 120.93
18 10 28 120.22
18 11 29 128.83
18 12 30 135.27
18 13 31 139.85
18 14 32 134.74
18 15 33 131.08
18 16 34 135.22
18 17 35 126.16
18 18 36 126.31
18 19 37 125.10
18 20 38 124.54
18 21 39 117.82
18 22 40 116.56
18 23 41 119.63
18 24 42 118.89
18 25 43 122.22
18 26 44 122.65
18 27 45 122.89
18 28 46 124.31
18 29 47 118.38
18 30 48 129.94
18 31 49 118.73
18 32 50 122.13
18 33 51 123.51
18 34 52 127.60
18 35 53 128.42
18 36 54 128.24
18 37 55 132.51
18 38 56 137.83
18 39 57 139.01
18 40 58 136.71
18 41 59 133.64
18 42 60 135.43
18 43 61 133.38
18 44 62 131.24
18 45 63 132.37
18 46 64 132.81
18 47 65 130.35
18 48 66 137.31
18 49 67 142.30
18 50 68 140.14
18 51 69 136.76
18 52 70 130.19
18 53 71 132.17
18 54 72 129.21
18 55 73 138.41
18 56 74 139.09
18 57 75 134.36
18 58 76 134.69
18 59 77 136.61
18 60 78 136.31
18 61 79 132.02
18 62 80 125.77
18 63 81 128.97
18 64 82 127.33
18 65 83 128.56
18 66 84 124.90
18 67 85 125.22
18 68 86 123.30
18 69 87 121.96
18 70 88 123.94
18 71 89 111.70
18 72 90 112.73
18 73 91 121.13
18 74 92 113.20
18 75 93 106.99
18 76 94 107.06
18 77 95 118.29
18 78 96 118.72
18 79 97 121.62
18 80 98 129.63
18 81 99 124.80
18 82 100 131.46
18 1 20 146.63
18 2 21 144.96
18 3 22 147.99
18 4 23 151.85
18 5 24 149.74
18 6 25 137.37
18 7 26 131.39
18 8 27 128.78
18 9 28 127.19
18 10 29 128.92
18 11 30 142.92
18 12 31 142.38
18 13 32 142.98
18 14 33 136.67
18 15 34 137.25
18 16 35 136.91
18 17 36 132.18
18 18 37 127.59
18 19 38 132.16
18 20 39 134.13
18 21 40 126.55
18 22 41 121.53
18 23 42 120.03
18 24 43 124.28
18 25 44 130.10
18 26 45 131.16
18 27 46 126.66
18 28 47 128.23
18 29 48 135.32
18 30 49 136.14
18 31 50 127.21
18 32 51 132.43
18 33 52 129.06
18 34 53 136.26
18 35 54 133.66
18 36 55 136.72
18 37 56 141.70
18 38 57 139.78
18 39 58 139.75
18 40 59 136.75
18 41 60 142.97
18 42 61 144.99
18 43 62 143.53
18 44 63 133.62
18 45 64 133.02
18 46 65 137.78
18 47 66 141.97
18 48 67 142.84
18 49 68 145.16
18 50 69 141.65
18 51 70 144.13
18 52 71 133.59
18 53 72 140.42
18 54 73 140.01
18 55 74 146.49
18 56 75 149.08
18 57 76 140.81
18 58 77 139.93
18 59 78 144.95
18 60 79 139.26
18 61 80 134.43
18 62 81 129.30
18 63 82 135.84
18 64 83 134.58
18 65 84 139.58
18 66 85 126.96
18 67 86 132.15
18 68 87 129.77
18 69 88 128.64
18 70 89 129.49
18 71 90 119.86
18 72 91 126.35
18 73 92 123.63
18 74 93 113.44
18 75 94 112.52
18 76 95 125.52
18 77 96 122.07
18 78 97 131.21
18 79 98 131.30
18 80 99 132.93
18 81 100 135.69
18 1 21 149.29
18 2 22 151.21
18 3 23 157.42
18 4 24 152.07
18 5 25 154.28
18 6 26 140.60
18 7 27 135.71
18 8 28 133.41
18 9 29 137.00
18 10 30 145.90
18 11 31 148.26
18 12 32 144.54
18 13 33 150.19
18 14 34 140.82
18 15 35 140.19
18 16 36 144.27
18 17 37 137.72
18 18 38 133.26
18 19 39 134.84
18 20 40 142.81
18 21 41 126.63
18 22 42 124.67
18 23 43 126.37
18 24 44 132.15
18 25 45 137.08
18 26 46 138.75
18 27 47 131.47
18 28 48 139.50
18 29 49 136.84
18 30 50 143.51
18 31 51 136.72
18 32 52 135.99
18 33 53 138.23
18 34 54 144.75
18 35 55 136.98
18 36 56 143.47
18 37 57 143.36
18 38 58 140.28
18 39 59 142.73
18 40 60 144.92
18 41 61 150.49
18 42 62 149.27
18 43 63 144.34
18 44 64 141.68
18 45 65 143.33
18 46 66 143.29
18 47 67 146.06
18 48 68 148.45
18 49 69 149.08
18 50 70 148.60
18 51 71 144.40
18 52 72 145.80
18 53 73 144.36
18 54 74 149.21
18 55 75 151.81
18 56 76 152.07
18 57 77 150.14
18 58 78 145.13
18 59 79 148.63
18 60 80 140.79
18 61 81 140.47
18 62 82 143.65
18 63 83 138.35
18 64 84 141.62
18 65 85 143.34
18 66 86 138.71
18 67 87 132.52
18 68 88 134.16
18 69 89 130.70
18 70 90 130.90
18 71 91 131.56
18 72 92 129.46
18 73 93 125.35
18 74 94 126.04
18 75 95 127.62
18 76 96 130.12
18 77 97 133.56
18 78 98 138.19
18 79 99 136.19
18 80 100 142.99
18 1 22 156.63
18 2 23 158.33
18 3 24 160.12
18 4 25 157.98
18 5 26 155.96
18 6 27 151.09
18 7 28 141.21
18 8 29 147.15
18 9 30 148.93
18 10 31 153.00
18 11 32 155.29
18 12 33 153.44
18 13 34 157.77
18 14 35 149.49
18 15 36 147.04
18 16 37 144.98
18 17 38 142.13
18 18 39 142.03
18 19 40 145.09
18 20 41 143.84
18 21 42 129.95
18 22 43 127.06
18 23 44 137.42
18 24 45 143.21
18 25 46 143.81
18 26 47 143.53
18 27 48 145.96
18 28 49 144.03
18 29 50 144.96
18 30 51 149.21
18 31 52 144.40
18 32 53 139.70
18 33 54 144.92
18 34 55 149.84
18 35 56 147.99
18 36 57 145.39
18 37 58 149.72
18 38 59 143.86
18 39 60 150.14
18 40 61 151.70
18 41 62 154.51
18 42 63 153.30
18 43 64 150.16
18 44 65 148.53
18 45 66 153.27
18 46 67 149.10
18 47 68 157.78
18 48 69 164.66
18 49 70 156.23
18 50 71 159.89
18 51 72 147.34
18 52 73 155.43
18 53 74 150.85
18 54 75 160.81
18 55 76 156.87
18 56 77 161.15
18 57 78 157.22
18 58 79 149.25
18 59 80 151.26
18 60 81 150.75
18 61 82 144.30
18 62 83 144.32
18 63 84 147.27
18 64 85 147.96
18 65 86 144.00
18 66 87 139.46
18 67 88 142.70
18 68 89 137.08
18 69 90 132.71
18 70 91 145.47
18 71 92 132.12
18 72 93 130.35
18 73 94 128.88
18 74 95 140.93
18 75 96 137.10
18 76 97 144.59
18 77 98 143.72
18 78 99 145.14
18 79 100 143.39
18 1 23 164.00
18 2 24 161.27
18 3 25 165.19
18 4 26 159.18
18 5 27 159.70
18 6 28 155.81
18 7 29 153.64
18 8 30 155.70
18 9 31 153.24
18 10 32 157.02
18 11 33 157.73
18 12 34 159.25
18 13 35 159.31
18 14 36 154.11
18 15 37 147.10
18 16 38 145.51
18 17 39 152.22
18 18 40 149.77
18 19 41 147.17
18 20 42 148.34
18 21 43 129.97
18 22 44 140.61
18 23 45 145.02
18 24 46 148.90
18 25 47 147.69
18 26 48 153.45
18 27 49 151.18
18 28 50 152.20
18 29 51 151.07
18 30 52 159.68
18 31 53 155.53
18 32 54 146.39
18 33 55 150.03
18 34 56 152.79
18 35 57 151.07
18 36 58 149.74
18 37 59 153.62
18 38 60 153.66
18 39 61 157.42
18 40 62 158.30
18 41 63 159.41
18 42 64 153.87
18 43 65 160.32
18 44 66 157.27
18 45 67 156.21
18 46 68 159.71
18 47 69 165.75
18 48 70 166.30
18 49 71 164.23
18 50 72 162.20
18 51 73 159.32
18 52 74 158.89
18 53 75 164.04
18 54 76 163.85
18 55 77 161.62
18 56 78 167.12
18 57 79 161.48
18 58 80 155.77
18 59 81 152.07
18 60 82 152.97
18 61 83 152.26
18 62 84 149.29
18 63 85 152.52
18 64 86 150.17
18 65 87 148.55
18 66 88 148.73
18 67 89 147.83
18 68 90 138.36
18 69 91 148.61
18 70 92 145.56
18 71 93 134.00
18 72 94 138.31
18 73 95 144.30
18 74 96 144.97
18 75 97 150.74
18 76 98 145.86
18 77 99 148.38
18 78 100 153.67
18 1 24 165.90
18 2 25 170.68
18 3 26 169.49
18 4 27 159.97
18 5 28 163.70
18 6 29 164.94
18 7 30 158.12
18 8 31 160.53
18 9 32 157.20
18 10 33 162.79
18 11 34 160.05
18 12 35 161.06
18 13 36 159.90
18 14 37 159.13
18 15 38 159.12
18 16 39 155.30
18 17 40 154.31
18 18 41 159.30
18 19 42 150.59
18 20 43 149.20
18 21 44 143.51
18 22 45 147.65
18 23 46 152.47
18 24 47 149.70
18 25 48 158.65
18 26 49 157.55
18 27 50 159.82
18 28 51 153.72
18 29 52 161.51
18 30 53 161.39
18 31 54 156.58
18 32 55 157.46
18 33 56 153.39
18 34 57 156.44
18 35 58 153.71
18 36 59 154.73
18 37 60 158.29
18 38 61 161.53
18 39 62 164.23
18 40 63 163.29
18 41 64 161.07
18 42 65 163.20
18 43 66 165.01
18 44 67 161.06
18 45 68 168.35
18 46 69 168.83
18 47 70 168.17
18 48 71 167.22
18 49 72 166.92
18 50 73 167.68
18 51 74 169.65
18 52 75 170.01
18 53 76 168.02
18 54 77 164.74
18 55 78 168.44
18 56 79 171.03
18 57 80 164.96
18 58 81 162.80
18 59 82 166.60
18 60 83 163.58
18 61 84 156.55
18 62 85 153.73
18 63 86 160.16
18 64 87 151.37
18 65 88 154.61
18 66 89 150.93
18 67 90 148.73
18 68 91 152.56
18 69 92 151.11
18 70 93 147.26
18 71 94 140.88
18 72 95 152.34
18 73 96 152.03
18 74 97 151.75
18 75 98 155.61
18 76 99 150.86
18 77 100 157.10
18 1 25 173.55
18 2 26 174.48
18 3 27 172.45
18 4 28 167.17
18 5 29 170.77
18 6 30 169.93
18 7 31 163.34
18 8 32 160.84
18 9 33 171.04
18 10 34 171.25
18 11 35 168.38
18 12 36 161.17
18 13 37 167.26
18 14 38 163.65
18 15 39 163.99
18 16 40 165.01
18 17 41 161.20
18 18 42 166.08
18 19 43 156.58
18 20 44 150.48
18 21 45 153.74
18 22 46 154.48
18 23 47 155.70
18 24 48 160.27
18 25 49 162.29
18 26 50 165.25
18 27 51 161.97
18 28 52 164.22
18 29 53 163.65
18 30 54 168.97
18 31 55 158.88
18 32 56 163.97
18 33 57 157.04
18 34 58 162.25
18 35 59 161.74
18 36 60 165.80
18 37 61 162.58
18 38 62 168.98
18 39 63 169.87
18 40 64 169.89
18 41 65 173.83
18 42 66 167.90
18 43 67 170.50
18 44 68 172.28
18 45 69 174.26
18 46 70 173.36
18 47 71 175.48
18 48 72 170.16
18 49 73 169.65
18 50 74 174.09
18 51 75 178.33
18 52 76 179.31
18 53 77 174.53
18 54 78 175.78
18 55 79 174.24
18 56 80 174.95
18 57 81 170.47
18 58 82 168.58
18 59 83 168.49
18 60 84 168.12
18 61 85 158.13
18 62 86 160.43
18 63 87 161.50
18 64 88 155.42
18 65 89 157.47
18 66 90 156.83
18 67 91 156.68
18 68 92 154.32
18 69 93 152.77
18 70 94 156.64
18 71 95 159.05
18 72 96 152.91
18 73 97 161.65
18 74 98 162.11
18 75 99 159.09
18 76 100 158.35
18 1 26 174.99
18 2 27 178.39
18 3 28 175.95
18 4 29 175.59
18 5 30 172.88
18 6 31 176.23
18 7 32 164.40
18 8 33 173.62
18 9 34 174.48
18 10 35 172.01
18 11 36 171.49
18 12 37 170.23
18 13 38 171.36
18 14 39 164.62
18 15 40 165.35
18 16 41 165.44
18 17 42 168.24
18 18 43 168.53
18 19 44 163.17
18 20 45 156.90
18 21 46 156.80
18 22 47 156.48
18 23 48 161.50
18 24 49 168.01
18 25 50 165.65
18 26 51 168.45
18 27 52 172.65
18 28 53 166.33
18 29 54 171.37
18 30 55 174.48
18 31 56 168.48
18 32 57 165.40
18 33 58 163.77
18 34 59 169.80
18 35 60 169.44
18 36 61 169.24
18 37 62 170.06
18 38 63 170.55
18 39 64 177.75
18 40 65 175.98
18 41 66 178.39
18 42 67 178.94
18 43 68 181.35
18 44 69 178.70
18 45 70 175.34
18 46 71 183.93
18 47 72 176.41
18 48 73 177.25
18 49 74 180.31
18 50 75 184.75
18 51 76 181.27
18 52 77 185.00
18 53 78 183.00
18 54 79 180.05
18 55 80 183.96
18 56 81 179.79
18 57 82 170.90
18 58 83 179.19
18 59 84 168.71
18 60 85 169.66
18 61 86 170.22
18 62 87 164.80
18 63 88 166.54
18 64 89 159.98
18 65 90 159.39
18 66 91 163.71
18 67 92 167.00
18 68 93 159.42
18 69 94 159.67
18 70 95 171.99
18 71 96 162.66
18 72 97 171.43
18 73 98 163.59
18 74 99 166.52
18 75 100 159.69
18 1 27 179.66
18 2 28 178.42
18 3 29 176.15
18 4 30 176.74
18 5 31 177.58
18 6 32 182.30
18 7 33 174.44
18 8 34 178.66
18 9 35 178.33
18 10 36 179.42
18 11 37 173.15
18 12 38 176.59
18 13 39 174.98
18 14 40 169.59
18 15 41 168.50
18 16 42 173.63
18 17 43 174.57
18 18 44 171.95
18 19 45 166.35
18 20 46 157.69
18 21 47 161.37
18 22 48 165.12
18 23 49 168.86
18 24 50 177.02
18 25 51 176.16
18 26 52 174.20
18 27 53 174.18
18 28 54 172.09
18 29 55 177.18
18 30 56 175.94
18 31 57 178.00
18 32 58 169.84
18 33 59 174.29
18 34 60 176.97
18 35 61 178.51
18 36 62 174.89
18 37 63 171.54
18 38 64 180.88
18 39 65 183.69
18 40 66 178.92
18 41 67 184.49
18 42 68 190.98
18 43 69 189.93
18 44 70 184.53
18 45 71 184.80
18 46 72 186.35
18 47 73 178.20
18 48 74 181.92
18 49 75 188.15
18 50 76 186.34
18 51 77 185.06
18 52 78 187.96
18 53 79 183.07
18 54 80 185.99
18 55 81 186.47
18 56 82 183.88
18 57 83 180.80
18 58 84 180.20
18 59 85 176.23
18 60 86 176.95
18 61 87 172.88
18 62 88 168.36
18 63 89 168.97
18 64 90 167.13
18 65 91 169.21
18 66 92 168.16
18 67 93 168.74
18 68 94 166.73
18 69 95 174.03
18 70 96 175.36
18 71 97 179.30
18 72 98 176.27
18 73 99 170.04
18 74 100 167.77
18 1 28 186.97
18 2 29 181.03
18 3 30 182.86
18 4 31 181.30
18 5 32 185.55
18 6 33 192.81
18 7 34 182.03
18 8 35 183.45
18 9 36 180.87
18 10 37 179.48
18 11 38 177.00
18 12 39 178.00
18 13 40 177.98
18 14 41 179.40
18 15 42 179.44
18 16 43 177.14
18 17 44 174.86
18 18 45 175.47
18 19 46 166.90
18 20 47 163.38
18 21 48 170.87
18 22 49 171.91
18 23 50 180.17
18 24 51 183.75
18 25 52 182.69
18 26 53 184.99
18 27 54 177.59
18 28 55 177.97
18 29 56 187.36
18 30 57 184.92
18 31 58 182.55
18 32 59 176.58
18 33 60 181.69
18 34 61 179.57
18 35 62 182.54
18 36 63 182.52
18 37 64 182.40
18 38 65 192.01
18 39 66 189.35
18 40 67 190.98
18 41 68 191.77
18 42 69 195.41
18 43 70 193.43
18 44 71 185.39
18 45 72 190.03
18 46 73 189.64
18 47 74 182.28
18 48 75 196.07
18 49 76 198.64
18 50 77 196.67
18 51 78 188.96
18 52 79 193.68
18 53 80 195.29
18 54 81 194.54
18 55 82 190.73
18 56 83 188.99
18 57 84 182.85
18 58 85 186.24
18 59 86 182.17
18 60 87 180.63
18 61 88 175.05
18 62 89 170.66
18 63 90 174.01
18 64 91 178.96
18 65 92 169.93
18 66 93 176.12
18 67 94 173.58
18 68 95 182.19
18 69 96 175.65
18 70 97 192.46
18 71 98 182.07
18 72 99 177.24
18 73 100 176.52
18 1 29 188.53
18 2 30 188.95
18 3 31 194.33
18 4 32 189.78
18 5 33 196.50
18 6 34 195.97
18 7 35 186.03
18 8 36 187.76
18 9 37 183.62
18 10 38 181.21
18 11 39 183.42
18 12 40 182.98
18 13 41 187.73
18 14 42 187.28
18 15 43 184.22
18 16 44 181.76
18 17 45 185.44
18 18 46 177.06
18 19 47 170.27
18 20 48 174.77
18 21 49 172.25
18 22 50 183.52
18 23 51 187.84
18 24 52 187.65
18 25 53 188.66
18 26 54 189.18
18 27 55 179.20
18 28 56 192.42
18 29 57 188.03
18 30 58 187.44
18 31 59 186.06
18 32 60 183.58
18 33 61 188.74
18 34 62 183.21
18 35 63 190.59
18 36 64 183.26
18 37 65 194.93
18 38 66 196.51
18 39 67 191.38
18 40 68 196.13
18 41 69 199.72
18 42 70 195.85
18 43 71 194.39
18 44 72 190.47
18 45 73 190.17
18 46 74 192.39
18 47 75 196.88
18 48 76 204.03
18 49 77 206.08
18 50 78 202.13
18 51 79 194.61
18 52 80 196.06
18 53 81 196.24
18 54 82 198.72
18 55 83 191.12
18 56 84 194.79
18 57 85 190.26
18 58 86 189.07
18 59 87 185.30
18 60 88 181.41
18 61 89 177.23
18 62 90 181.19
18 63 91 187.88
18 64 92 179.23
18 65 93 178.09
18 66 94 179.70
18 67 95 185.08
18 68 96 184.76
18 69 97 194.56
18 70 98 197.84
18 71 99 185.20
18 72 100 177.63
18 1 30 200.31
18 2 31 198.05
18 3 32 200.88
18 4 33 202.75
18 5 34 197.01
18 6 35 202.57
18 7 36 190.96
18 8 37 190.48
18 9 38 184.08
18 10 39 192.26
18 11 40 184.34
18 12 41 193.13
18 13 42 191.35
18 14 43 191.11
18 15 44 190.75
18 16 45 188.87
18 17 46 186.07
18 18 47 177.88
18 19 48 175.71
18 20 49 179.51
18 21 50 188.80
18 22 51 190.37
18 23 52 194.49
18 24 53 196.46
18 25 54 192.53
18 26 55 189.42
18 27 56 193.57
18 28 57 194.95
18 29 58 192.93
18 30 59 189.31
18 31 60 186.35
18 32 61 196.82
18 33 62 193.80
18 34 63 191.12
18 35 64 194.93
18 36 65 198.32
18 37 66 198.17
18 38 67 202.31
18 39 68 197.58
18 40 69 202.40
18 41 70 200.83
18 42 71 202.32
18 43 72 196.77
18 44 73 195.49
18 45 74 195.62
18 46 75 207.40
18 47 76 207.55
18 48 77 209.38
18 49 78 208.20
18 50 79 204.03
18 51 80 196.39
18 52 81 201.12
18 53 82 204.22
18 54 83 202.97
18 55 84 197.26
18 56 85 198.98
18 57 86 193.38
18 58 87 196.66
18 59 88 187.74
18 60 89 185.81
18 61 90 186.52
18 62 91 190.56
18 63 92 188.65
18 64 93 185.63
18 65 94 182.70
18 66 95 189.47
18 67 96 191.19
18 68 97 204.34
18 69 98 197.89
18 70 99 200.07
18 71 100 186.40
18 1 31 204.31
18 2 32 205.02
18 3 33 205.44
18 4 34 202.86
18 5 35 204.46
18 6 36 202.89
18 7 37 195.07
18 8 38 191.31
18 9 39 197.84
18 10 40 195.98
18 11 41 193.47
18 12 42 198.67
18 13 43 192.59
18 14 44 192.40
18 15 45 194.17
18 16 46 192.17
18 17 47 186.39
18 18 48 179.57
18 19 49 179.94
18 20 50 194.14
18 21 51 192.21
18 22 52 198.79
18 23 53 198.43
18 24 54 198.26
18 25 55 196.09
18 26 56 203.34
18 27 57 196.28
18 28 58 197.49
18 29 59 198.76
18 30 60 199.57
18 31 61 203.55
18 32 62 202.14
18 33 63 195.60
18 34 64 198.78
18 35 65 205.06
18 36 66 204.70
18 37 67 207.10
18 38 68 204.29
18 39 69 214.02
18 40 70 204.13
18 41 71 204.59
18 42 72 206.73
18 43 73 204.82
18 44 74 205.56
18 45 75 209.21
18 46 76 212.69
18 47 77 216.31
18 48 78 213.14
18 49 79 215.15
18 50 80 214.28
18 51 81 202.10
18 52 82 206.38
18 53 83 204.37
18 54 84 207.57
18 55 85 206.10
18 56 86 201.94
18 57 87 199.19
18 58 88 198.64
18 59 89 192.46
18 60 90 192.62
18 61 91 198.77
18 62 92 191.48
18 63 93 190.75
18 64 94 188.99
18 65 95 196.72
18 66 96 194.06
18 67 97 209.27
18 68 98 206.57
18 69 99 200.85
18 70 100 201.14
18 1 32 205.46
18 2 33 207.24
18 3 34 207.31
18 4 35 211.52
18 5 36 205.51
18 6 37 208.67
18 7 38 196.25
18 8 39 202.93
18 9 40 197.88
18 10 41 202.04
18 11 42 203.31
18 12 43 203.17
18 13 44 193.35
18 14 45 200.70
18 15 46 200.44
18 16 47 194.40
18 17 48 188.71
18 18 49 193.31
18 19 50 195.57
18 20 51 197.62
18 21 52 201.26
18 22 53 200.09
18 23 54 204.48
18 24 55 202.20
18 25 56 203.79
18 26 57 206.16
18 27 58 202.42
18 28 59 208.54
18 29 60 200.71
18 30 61 209.13
18 31 62 205.32
18 32 63 205.92
18 33 64 205.02
18 34 65 208.98
18 35 66 207.34
18 36 67 209.90
18 37 68 209.70
